method,seed,cond_gender_auc,cond_age_r2,tstr_node_gender_auc,tstr_node_age_r2,n_params,seconds,best_epoch,best_val,test_loss,test_loss_num,test_loss_cat,ks_age,tv_gender,tv_occupation,tv_zip_region,marginal_score,assoc_error,tstr_table_auc,cond_occ_acc,hom_gender_gap,hom_age_gap,dcr_ratio,exact_match,exact_match_real_test,node_gap_gender_agree,node_gap_age_mae
diff_flat,1007,0.5050770308123249,0.13050698819298812,0.4690126050420168,0.11858020921995072,241987.0,15.7,55.0,0.40786897391080856,0.4773917570710182,0.45934440195560455,0.01804735022597015,0.046477754237288116,0.009269067796610186,0.1273834745762712,0.09785487288135594,0.07024629237288135,0.10825907916880195,0.4742647058823529,0.1652542372881356,0.011864406779661052,0.031097050999833606,0.9513499745287824,0.09745762711864407,0.1483050847457627,0.011661916904154745,1.8477651117444136
diff_gnn,1007,0.5009191176470588,0.19298018685522544,0.4637605042016807,0.0607402194119131,255683.0,74.9,105.0,0.4208240285515785,0.47059331834316254,0.45259371399879456,0.01799959526397288,0.08898305084745761,0.01840572033898305,0.13546080508474576,0.09083686440677965,0.08342161016949151,0.10054873457375506,0.47400210084033617,0.15677966101694915,0.006779661016949157,0.07424746418076325,1.0295466123280694,0.1016949152542373,0.1483050847457627,0.03359832008399588,0.3472101394930238
diff_gnn_shuffled,1007,0.5107230392156863,0.011006762533851577,0.4699754901960784,-0.09548145822720433,255683.0,66.0,90.0,0.44714944064617157,0.49662746489048004,0.4786279574036598,0.017999498872086406,0.0546875,0.025291313559322015,0.13863877118644072,0.09467690677966101,0.07832362288135594,0.09926818515842924,0.4958858543417367,0.1483050847457627,0.014830508474576232,0.11388452778796232,0.9136525725929698,0.11864406779661017,0.1483050847457627,0.002812359382030838,0.07447127643617968
diff_gnn_knn,1007,0.48888305322128844,0.13204471726582157,0.479079131652661,0.11425093802426978,243779.0,16.3,25.0,0.430562324821949,0.5080981701612473,0.4899132773280144,0.01818488771095872,0.1370497881355932,0.05733580508474578,0.16048728813559324,0.12632415254237286,0.12029925847457626,0.11652296045714294,0.48608193277310924,0.16101694915254236,0.03474576271186447,0.04589780289069291,0.8568517575140091,0.16101694915254236,0.1483050847457627,0.02512374381280935,1.3268336583170832
probe_real_labels,1008,0.7409838935574229,0.12791156513941693,0.7409838935574229,0.12791156513941693,,,,,,,,,,,,,,,,,,,,,,
marginal_bootstrap,1008,0.5247724089635855,-0.06082691539338092,0.5601365546218487,0.03294868234887072,0.0,0.0,,,,,,0.10765360169491522,0.011122881355932202,0.1407574152542373,0.0858050847457627,0.08633474576271186,0.22888263331936484,0.4372373949579832,0.18220338983050846,0.061864406779660985,0.18917496301401737,1.1318855932203387,0.0847457627118644,0.13983050847457626,-0.014136793160341998,-0.29073796310184363
row_bootstrap,1008,0.507703081232493,-0.03315098766153102,0.5161064425770308,-0.06201983220931351,0.0,0.0,,,,,,0.10500529661016955,0.003045550847457612,0.1336069915254237,0.0814353813559322,0.08077330508474577,0.059811537769225105,0.7180497198879552,0.15254237288135594,0.013983050847457656,0.14487568623674543,0.0,1.0,0.13983050847457626,0.05306734663266843,-0.38869056547172676
diff_uncond,1008,0.548844537815126,-0.04103758849688588,0.4519432773109243,-0.03221017285660133,233123.0,16.2,80.0,0.4793007969856262,0.5115804597735405,0.4933825433254242,0.01819792203605175,0.09427966101694918,0.005561440677966073,0.13810911016949154,0.08342161016949153,0.08034295550847458,0.10681146338631266,0.5646008403361344,0.2076271186440678,0.017796610169491522,0.1858931367110253,1.1141419491525422,0.07203389830508475,0.13983050847457626,-0.05119994000299988,-1.3081145942702879
diff_flat,1008,0.49820553221288516,0.05928698446432956,0.5131302521008404,0.09326694431158777,241987.0,18.1,75.0,0.4821569249033928,0.5447568595409393,0.5264302119612694,0.01832663780078292,0.09030720338983056,0.0007944915254237406,0.1194385593220339,0.10010593220338983,0.07766154661016951,0.12374592709472097,0.5690651260504201,0.1906779661016949,0.012711864406779627,0.05142882801826011,0.9637182203389831,0.11440677966101695,0.13983050847457626,-0.04374531273436322,1.0457852107394618
diff_gnn,1008,0.5028886554621849,0.10437169920098044,0.5121673669467788,0.11427655457496766,255683.0,51.3,55.0,0.4821420758962631,0.49573324620723724,0.4775577634572983,0.018175478791818023,0.07415254237288138,0.01668432203389833,0.13665254237288138,0.08395127118644066,0.07786016949152544,0.11199279315947876,0.5835084033613445,0.17796610169491525,0.01016949152542379,0.14293125840991433,0.9369703389830507,0.1059322033898305,0.13983050847457626,-0.03913304334783263,-0.8919904004799744
diff_gnn_shuffled,1008,0.5267419467787116,-0.0983488103867236,0.45938375350140054,-0.08652820501154435,255683.0,57.7,80.0,0.4845719560980797,0.5341277718544006,0.5159734785556793,0.01815429306589067,0.13347457627118642,0.0078125,0.13029661016949154,0.0757415254237288,0.0868313029661017,0.106699988261912,0.5439425770308123,0.19491525423728814,0.006779661016949157,0.17982425187340287,1.0754766949152543,0.11016949152542373,0.13983050847457626,-0.05468726563671811,-0.8636643167841598
diff_gnn_knn,1008,0.5120360644257703,0.09191710075839998,0.4877450980392157,0.09439332850921345,243779.0,18.0,25.0,0.5115644484758377,0.5362498089671135,0.517910361289978,0.0183394611813128,0.1228813559322034,0.006223516949152547,0.13413665254237286,0.08673199152542371,0.08749337923728813,0.16032771881509217,0.5721288515406163,0.17372881355932204,0.025000000000000022,0.006159226091338843,1.0097987288135593,0.08050847457627118,0.13983050847457626,-0.049752512374381275,1.129413529323534
probe_real_labels,1009,0.7261904761904762,0.1473995497733538,0.7261904761904762,0.1473995497733538,,,,,,,,,,,,,,,,,,,,,,
marginal_bootstrap,1009,0.5291929271708683,-0.06934909040550385,0.47811624649859946,-0.14470867883215854,0.0,0.0,,,,,,0.09414724576271183,0.007282838983050849,0.10738877118644068,0.10195974576271184,0.07769465042372879,0.24053986438641264,0.5099789915966386,0.1652542372881356,0.05974576271186438,0.11628199797797717,1.2262277951933125,0.11440677966101695,0.11440677966101695,-0.014781760911954489,-0.46397180140992944
row_bootstrap,1009,0.5139618347338937,0.005681451177963592,0.5857843137254902,-0.045003782571468864,0.0,0.0,,,,,,0.08315677966101698,0.002515889830508461,0.11347987288135591,0.09401483050847456,0.07329184322033898,0.04612993140235625,0.6868872549019608,0.17372881355932204,0.035593220338983045,0.1339142128573392,0.0,1.0,0.11440677966101695,-0.03913304334783263,-0.9178416079196055
diff_uncond,1009,0.37342436974789917,-0.06752426923092347,0.5568977591036415,-0.2643918551997346,233123.0,18.3,120.0,0.47927848994731903,0.47356901317834854,0.45558086782693863,0.017988146282732487,0.10579978813559326,0.013109110169491539,0.11705508474576273,0.09401483050847456,0.08249470338983053,0.13217687484983007,0.6292892156862745,0.2033898305084746,0.06440677966101693,0.05967792473187046,1.0083594566353185,0.08050847457627118,0.11440677966101695,0.04271786410679457,-0.31334183290835504
diff_flat,1009,0.44826680672268915,0.13912176956492728,0.597514005602241,0.1278315520504616,241987.0,17.1,55.0,0.4693729355931282,0.45665302127599716,0.4384482577443123,0.018204773776233196,0.037738347457627164,0.07335805084745761,0.12301377118644066,0.10527012711864406,0.08484507415254237,0.15315019520651826,0.6634278711484595,0.1906779661016949,0.11440677966101687,0.008281533490590257,1.1353187042842214,0.09322033898305085,0.11440677966101695,0.02780860956952158,0.16660416979151194
diff_gnn,1009,0.40099789915966383,0.14838618567466022,0.6124824929971988,0.16130442376115162,255683.0,72.0,100.0,0.459746316075325,0.44094978272914886,0.4229787364602089,0.017971050925552845,0.06965042372881358,0.008342161016949179,0.11970338983050849,0.1306938559322034,0.08209745762711866,0.13741486848530401,0.6257878151260504,0.211864406779661,0.06694915254237288,0.03536925166054111,0.9474921630094042,0.11440677966101695,0.11440677966101695,0.04663266836658164,-1.318539073046347
diff_gnn_shuffled,1009,0.3962272408963585,-0.03354449825015049,0.610031512605042,-0.08740254068291886,255683.0,74.7,100.0,0.4816183000802994,0.47699616849422455,0.4590577930212021,0.017938388977199793,0.08580508474576265,0.0038400423728813526,0.12407309322033899,0.12235169491525423,0.08401747881355931,0.13290046584994855,0.603641456582633,0.19491525423728814,0.06228813559322033,0.06546866178979946,0.9848484848484848,0.11440677966101695,0.11440677966101695,0.05333733313334332,-0.8887580620968958
diff_gnn_knn,1009,0.3746498599439776,0.18858960737466945,0.6076680672268907,0.004737798808850169,243779.0,16.8,30.0,0.47146986424922943,0.4523964896798134,0.4343356564640999,0.01806084020063281,0.09520656779661019,0.057733050847457626,0.10037076271186443,0.13215042372881358,0.09636520127118645,0.15138298537100828,0.5713410364145658,0.2076271186440678,0.02330508474576265,0.06469561428682345,0.8942006269592476,0.1440677966101695,0.11440677966101695,0.08347832608369588,-0.04667766611669322
